ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
6523	"UQCRC1"	"UQCRC1"	chr3	-	48600679	48601118	48600679	48600840	48600974	48601118
6545	"C11orf49"	"C11orf49"	chr11	+	47161126	47162247	47161126	47161190	47161445	47162247
6548	"DNMT1"	"DNMT1"	chr19	-	10160017	10160418	10160017	10160063	10160383	10160418
6552	"TMEM208"	"TMEM208"	chr16	+	67228796	67229278	67228796	67228836	67228975	67229278
6553	"TMEM208"	"TMEM208"	chr16	+	67228796	67229278	67228796	67228881	67228975	67229278
6559	"MAN2C1"	"MAN2C1"	chr15	-	75359058	75359425	75359058	75359153	75359327	75359425
6568	"PTPN6"	"PTPN6"	chr12	+	6954804	6954994	6954804	6954853	6954953	6954994
6572	"MED8"	"MED8"	chr1	-	43385977	43386670	43385977	43386226	43386588	43386670
6577	"AKR1C2"	"AKR1C2"	chr10	-	4999199	5000666	4999199	4999277	5000549	5000666
6584	"SPEG"	"SPEG"	chr2	+	219464432	219466861	219464432	219464608	219466056	219466861
6600	"ARHGEF4"	"ARHGEF4"	chr2	+	131041229	131041944	131041229	131041462	131041814	131041944
6622	"ZNF385A"	"ZNF385A"	chr12	-	54384427	54384723	54384427	54384564	54384699	54384723
6626	"DGCR2"	"DGCR2"	chr22	-	19041057	19041959	19041057	19041294	19041806	19041959
6627	"KTN1"	"KTN1"	chr14	+	55671565	55671877	55671565	55671655	55671784	55671877
6651	"FXYD6"	"FXYD6"	chr11	-	117841989	117842261	117841989	117842028	117842106	117842261
6656	"C14orf93"	"C14orf93"	chr14	-	22998426	22999156	22998426	22998741	22999053	22999156
6662	"EED"	"EED"	chr11	+	86263944	86266216	86263944	86264263	86266082	86266216
6680	"ITSN1"	"ITSN1"	chr21	+	33829005	33829745	33829005	33829050	33829623	33829745
6681	"ITSN1"	"ITSN1"	chr21	+	33829005	33829745	33829005	33829168	33829623	33829745
6683	"SLC7A6OS"	"SLC7A6OS"	chr16	-	68302380	68302501	68302380	68302478	68302480	68302501
6684	"SPG7"	"SPG7"	chr16	+	89550493	89550609	89550493	89550595	89550599	89550609
6701	"SLC12A4"	"SLC12A4"	chr16	-	67950653	67951060	67950653	67950711	67950961	67951060
6705	"NECAB3"	"NECAB3"	chr20	-	33657086	33657857	33657086	33657146	33657789	33657857
6706	"NECAB3"	"NECAB3"	chr20	-	33659496	33659732	33659496	33659550	33659652	33659732
6707	"NECAB3"	"NECAB3"	chr20	-	33659884	33660395	33659884	33659998	33660258	33660395
6708	"NECAB3"	"NECAB3"	chr20	-	33659884	33660395	33659884	33660003	33660258	33660395
6709	"NECAB3"	"NECAB3"	chr20	-	33659884	33660395	33659884	33660034	33660258	33660395
6710	"NECAB3"	"NECAB3"	chr20	-	33659884	33660395	33659884	33660058	33660258	33660395
6726	"PSD4"	"PSD4"	chr2	+	113185364	113186255	113185364	113185440	113185661	113186255
6727	"PSD4"	"PSD4"	chr2	+	113185364	113186255	113185364	113185440	113185876	113186255
6728	"PSD4"	"PSD4"	chr2	+	113185364	113186255	113185364	113185440	113185960	113186255
6730	"SENP3"	"SENP3"	chr17	+	7571372	7571969	7571372	7571870	7571908	7571969
6734	"APEX1"	"APEX1"	chr14	+	20455225	20455703	20455225	20455328	20455577	20455703
6735	"APEX1"	"APEX1"	chr14	+	20455225	20455703	20455225	20455389	20455577	20455703
6743	"DCXR"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036383	82036448
6744	"DCXR"	"DCXR"	chr17	-	82036190	82036448	82036190	82036322	82036383	82036448
6748	"DCXR"	"DCXR"	chr17	-	82036190	82036763	82036190	82036643	82036720	82036763
6750	"DCXR"	"DCXR"	chr17	-	82036858	82037547	82036858	82037013	82037449	82037547
6756	"TMEM159"	"TMEM159"	chr16	+	21160977	21161278	21160977	21161008	21161084	21161278
6760	"PPME1"	"PPME1"	chr11	+	74253491	74254702	74253491	74254359	74254360	74254702
