ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
264	"DALRD3"	"DALRD3"	chr3	-	49015818	49016086	49015818	49015872	49015972	49016086	264	54,26,23	20,10,6	25,19,25	6,15,6	199	99	0.82757221894	1.0	0.573,0.564,0.656	0.675,0.387,0.675	0.019
265	"DALRD3"	"DALRD3"	chr3	-	49015972	49016340	49015972	49016060	49016157	49016340	265	12,16,12	13,6,9	18,5,8	4,7,2	196	99	0.39848620138	1.0	0.318,0.574,0.402	0.694,0.265,0.669	-0.111
266	"DALRD3"	"DALRD3"	chr3	-	49015972	49016340	49015972	49016086	49016157	49016340	266	7,14,10	39,35,25	9,5,6	30,20,21	170	99	0.686416067695	1.0	0.095,0.189,0.189	0.149,0.127,0.143	0.018
267	"DALRD3"	"DALRD3"	chr3	-	49017227	49017513	49017227	49017356	49017433	49017513	267	3,7,6	19,17,13	1,3,4	22,14,15	176	99	0.0779396374226	0.448121437136	0.082,0.188,0.206	0.025,0.108,0.13	0.071
269	"MRPL52"	"MRPL52"	chr14	+	22829886	22830110	22829886	22829940	22830052	22830110	269	20,27,13	74,49,42	20,25,28	53,49,76	211	99	0.576766493252	1.0	0.113,0.205,0.127	0.15,0.193,0.147	-0.015
272	"AKNA"	"AKNA"	chr9	-	114343707	114346009	114343707	114343803	114345862	114346009	272	0,3,5	10,4,0	2,0,7	9,13,3	2158	99	0.331319334831	0.992563562848	0.0,0.033,1.0	0.01,0.0,0.097	0.309
273	"SKIL"	"SKIL"	chr3	+	170359698	170361429	170359698	170359876	170360367	170361429	273	249,221,159	0,1,0	181,161,183	0,0,0	590	99	1	1.0	1.0,0.974,1.0	1.0,1.0,1.0	-0.009
274	"FXYD5"	"FXYD5"	chr19	+	35166141	35166325	35166141	35166171	35166250	35166325	274	5,3,0	1041,779,549	8,0,0	679,487,611	178	99	1	1.0	0.003,0.002,0.0	0.007,0.0,0.0	-0.001
279	"RWDD2B"	"RWDD2B"	chr21	-	29008239	29008621	29008239	29008307	29008394	29008621	279	25,19,18	107,51,31	21,17,29	67,51,67	186	99	0.795052220402	1.0	0.111,0.165,0.236	0.143,0.151,0.187	0.01
280	"DDX19A"	"DDX19A"	chr16	+	70370222	70371563	70370222	70370385	70371371	70371563	280	6,7,17	11,17,12	12,8,12	38,18,19	1085	99	0.127696958646	0.593190800233	0.047,0.036,0.114	0.028,0.039,0.054	0.025
282	"LLGL2"	"LLGL2"	chr17	+	75574212	75574668	75574212	75574260	75574452	75574668	282	6,2,1	44,33,28	4,0,3	29,18,28	291	99	0.84563509365	1.0	0.044,0.02,0.012	0.045,0.0,0.035	-0.001
283	"LLGL2"	"LLGL2"	chr17	+	75574212	75574668	75574212	75574260	75574609	75574668	283	13,4,3	56,23,23	4,2,5	41,31,35	448	99	0.0795235198382	0.451394269704	0.049,0.037,0.028	0.021,0.014,0.031	0.016
284	"LLGL2"	"LLGL2"	chr17	+	75574452	75574668	75574452	75574495	75574609	75574668	284	12,2,3	70,47,21	3,3,5	57,26,40	213	99	0.376762723028	1.0	0.074,0.019,0.062	0.024,0.051,0.055	0.008
285	"LINC00899"	"LINC00899"	chr22	-	46042573	46043699	46042573	46042640	46043562	46043699	285	0,0,2	2,0,2	2,0,5	0,2,0	1021	99	1	1.0	0.0,NA,0.088	1.0,0.0,1.0	-0.623
286	"HAGHL"	"HAGHL"	chr16	+	728115	728424	728115	728233	728315	728424	286	0,1,0	5,6,2	1,0,1	6,0,0	181	99	1	1.0	0.0,0.084,0.0	0.084,NA,1.0	-0.514
287	"HAGHL"	"HAGHL"	chr16	+	728315	728604	728315	728424	728503	728604	287	2,0,0	0,0,0	0,0,2	1,0,2	178	99	1	1.0	1.0,NA,NA	0.0,NA,0.357	0.822
288	"HAGHL"	"HAGHL"	chr16	+	729008	729715	729008	729088	729287	729715	288	4,1,2	8,5,0	7,4,2	7,3,1	298	99	0.423320100215	1.0	0.142,0.062,1.0	0.249,0.307,0.399	0.083
289	"KLHL21"	"KLHL21"	chr1	-	6590723	6595557	6590723	6593658	6595484	6595557	289	74,29,37	62,39,48	70,45,48	50,41,43	1925	99	0.149517102887	0.641940388927	0.058,0.037,0.038	0.067,0.053,0.054	-0.014
298	"CPNE1"	"CPNE1"	chr20	-	35626043	35626803	35626043	35626381	35626566	35626803	298	3,0,0	84,50,59	11,3,6	27,30,50	284	99	3.95032761891e-06	0.000453523096636	0.012,0.0,0.0	0.124,0.034,0.04	-0.062
299	"CPNE1"	"CPNE1"	chr20	-	35630438	35631034	35630438	35630490	35630900	35631034	299	11,3,10	0,1,0	14,3,4	4,0,0	509	99	0.10158266374	0.517964646866	1.0,0.368,1.0	0.405,1.0,1.0	-0.012
300	"CPNE1"	"CPNE1"	chr20	-	35632162	35632385	35632162	35632234	35632310	35632385	300	0,0,0	72,68,71	1,2,1	60,34,71	175	99	1	1.0	0.0,0.0,0.0	0.009,0.032,0.008	-0.016
304	"MZF1"	"MZF1"	chr19	-	58570343	58571429	58570343	58570527	58570993	58571429	304	14,14,10	8,11,10	6,6,15	2,4,2	565	99	0.133522908977	0.607024403351	0.235,0.182,0.149	0.345,0.208,0.568	-0.185
305	"SLU7"	"SLU7"	chr5	-	160418595	160419081	160418595	160418685	160419022	160419081	305	19,15,22	0,3,0	26,19,21	4,0,2	436	99	0.0768890440998	0.445416243813	1.0,0.532,1.0	0.596,1.0,0.705	0.077
307	"USP39"	"USP39"	chr2	+	85648760	85649280	85648760	85648853	85649016	85649280	307	281,171,158	15,3,4	255,230,253	14,8,15	262	99	0.187444401276	0.732114799969	0.876,0.956,0.937	0.873,0.916,0.864	0.039
310	"NEK8"	"NEK8"	chr17	+	28737305	28737736	28737305	28737514	28737674	28737736	310	5,3,0	4,5,2	1,5,4	1,0,0	259	99	9.67362395787e-06	0.00083623854887	0.323,0.187,0.0	0.277,1.0,1.0	-0.589
314	"TIAL1"	"TIAL1"	chr10	-	119576610	119577203	119576610	119576750	119577079	119577203	314	13,15,15	175,125,112	13,5,21	206,148,150	428	99	0.225202990785	0.806670481277	0.017,0.027,0.03	0.014,0.008,0.031	0.007
315	"CCDC159"	"CCDC159"	chr19	+	11353450	11353874	11353450	11353572	11353791	11353874	315	11,7,6	9,13,3	3,5,5	3,8,3	318	99	0.776975233179	1.0	0.276,0.144,0.384	0.237,0.163,0.342	0.021
316	"CCDC159"	"CCDC159"	chr19	+	11354579	11354943	11354579	11354696	11354872	11354943	316	6,4,2	6,4,0	3,0,2	0,0,2	275	99	1	1.0	0.265,0.265,1.0	1.0,NA,0.265	-0.123
318	"SGSM3"	"SGSM3"	chr22	+	40407016	40407328	40407016	40407071	40407200	40407328	318	3,4,6	107,62,50	7,3,4	54,45,46	228	99	0.278910795578	0.90984740739	0.012,0.027,0.05	0.053,0.028,0.036	-0.009
319	"SGSM3"	"SGSM3"	chr22	+	40407016	40407568	40407016	40407328	40407412	40407568	319	7,7,14	109,101,75	7,7,14	68,27,55	183	99	0.0407348640875	0.296473172367	0.034,0.036,0.092	0.053,0.123,0.121	-0.045
320	"SGSM3"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40408932	40409372	320	14,6,3	48,40,33	10,6,7	24,28,30	189	99	0.276306785577	0.906446512625	0.133,0.073,0.045	0.179,0.101,0.109	-0.046
321	"SGSM3"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409249	40409372	321	41,27,19	36,33,18	26,11,13	23,19,19	330	99	0.372377643469	1.0	0.255,0.197,0.241	0.253,0.148,0.17	0.041
322	"SGSM3"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409339	40409372	322	94,82,46	9,4,4	64,39,37	1,2,8	420	99	0.88247175422	1.0	0.711,0.829,0.731	0.938,0.821,0.522	-0.003
324	"IMPDH2"	"IMPDH2"	chr3	-	49024324	49024802	49024324	49024404	49024494	49024802	324	7,10,9	73,37,33	11,8,10	78,68,60	189	99	0.425875888841	1.0	0.048,0.124,0.125	0.069,0.058,0.08	0.03
325	"IMPDH2"	"IMPDH2"	chr3	-	49024494	49024802	49024494	49024578	49024658	49024802	325	17,11,9	163,115,97	8,7,19	238,172,208	179	99	0.0295103319527	0.245926458356	0.055,0.05,0.049	0.018,0.022,0.048	0.022
326	"IMPDH2"	"IMPDH2"	chr3	-	49026686	49027047	49026686	49026886	49026959	49027047	326	6,7,5	298,225,177	18,6,10	326,246,319	172	99	0.147910704154	0.640406564579	0.011,0.018,0.016	0.031,0.014,0.018	-0.006
327	"IMPDH2"	"IMPDH2"	chr3	-	49028430	49028806	49028430	49028532	49028757	49028806	327	22,8,7	331,257,209	18,8,16	423,316,370	324	99	0.484992727808	1.0	0.02,0.009,0.01	0.013,0.008,0.013	0.002
336	"SETD6"	"SETD6"	chr16	+	58515790	58516097	58515790	58515880	58515952	58516097	336	13,15,7	6,9,7	20,22,33	17,2,4	171	99	0.0702979342042	0.421711242004	0.556,0.491,0.367	0.405,0.864,0.827	-0.227
349	"UBL5"	"UBL5"	chr19	+	9828326	9828675	9828326	9828389	9828591	9828675	349	353,244,245	10,4,0	316,247,357	10,8,2	301	99	0.37463145238	1.0	0.921,0.953,1.0	0.912,0.91,0.983	0.023
350	"UBL5"	"UBL5"	chr19	+	9828326	9828675	9828326	9828393	9828591	9828675	350	276,185,186	1744,1236,1051	244,174,259	1403,1045,1337	297	99	0.326914553758	0.983620652151	0.05,0.048,0.056	0.055,0.053,0.061	-0.005
355	"HSF4"	"HSF4"	chr16	+	67165521	67165846	67165521	67165630	67165718	67165846	355	4,4,0	5,5,1	4,0,6	1,2,2	187	99	0.371206862958	1.0	0.298,0.298,0.0	0.679,0.0,0.614	-0.232
356	"HSF4"	"HSF4"	chr16	+	67165945	67166395	67165945	67166011	67166319	67166395	356	8,13,9	0,3,0	11,9,9	0,0,0	407	99	0.325304965889	0.981985049702	1.0,0.513,1.0	1.0,1.0,1.0	-0.162
357	"HSF4"	"HSF4"	chr16	+	67165945	67166395	67165945	67166070	67166319	67166395	357	8,13,9	1,0,1	11,9,9	0,0,0	348	99	1	1.0	0.695,1.0,0.719	1.0,1.0,1.0	-0.195
359	"HSF4"	"HSF4"	chr16	+	67169278	67169945	67169278	67169348	67169630	67169945	359	11,8,5	0,1,0	3,0,8	0,1,0	381	99	1	1.0	1.0,0.675,1.0	1.0,0.0,1.0	0.225
360	"QTRT1"	"QTRT1"	chr19	+	10701949	10702254	10701949	10702018	10702115	10702254	360	10,13,10	83,50,50	15,6,11	78,50,72	196	99	0.662813521613	1.0	0.057,0.116,0.092	0.089,0.057,0.072	0.016
361	"QTRT1"	"QTRT1"	chr19	+	10701949	10702254	10701949	10702018	10702160	10702254	361	54,44,43	0,1,0	66,44,48	0,1,0	241	99	1	1.0	1.0,0.948,1.0	1.0,0.948,1.0	0.0
362	"QTRT1"	"QTRT1"	chr19	+	10712160	10712628	10712160	10712299	10712552	10712628	362	110,77,70	44,20,25	88,56,103	43,33,56	352	99	0.0196639427621	0.186906095195	0.413,0.52,0.441	0.365,0.323,0.341	0.115
364	"POLR1C"	"POLR1C"	chr6	+	43519705	43520185	43519705	43519838	43520065	43520185	364	42,37,13	156,112,85	50,27,30	166,97,152	326	99	0.922253809202	1.0	0.076,0.091,0.044	0.084,0.078,0.057	-0.003
365	"POLR1C"	"POLR1C"	chr6	+	43519705	43520427	43519705	43520185	43520274	43520427	365	15,5,8	165,114,77	14,6,5	177,108,168	188	99	0.243165348463	0.837778775585	0.046,0.023,0.052	0.04,0.028,0.015	0.013
366	"DHX8"	"DHX8"	chr17	+	43517166	43520267	43517166	43517322	43520129	43520267	366	2,1,1	37,16,13	1,0,0	41,26,40	2906	99	1	1.0	0.002,0.002,0.003	0.001,0.0,0.0	0.002
367	"YBX3"	"YBX3"	chr12	-	10701959	10704148	10701959	10702134	10704050	10704148	367	17,18,16	562,408,340	12,16,16	616,424,557	2015	99	1	1.0	0.001,0.002,0.002	0.001,0.002,0.001	0.0
368	"YBX3"	"YBX3"	chr12	-	10701959	10704148	10701959	10702134	10704059	10704148	368	63,49,25	24,20,8	54,52,62	25,26,30	2024	99	0.327063837282	0.983620652151	0.114,0.107,0.133	0.096,0.089,0.092	0.026
369	"YBX3"	"YBX3"	chr12	-	10709907	10713333	10709907	10710114	10713210	10713333	369	197,137,128	138,126,71	131,113,157	164,132,170	3195	99	0.000224440245919	0.00863550085733	0.042,0.033,0.053	0.024,0.026,0.028	0.017
370	"IL17RC"	"IL17RC"	chr3	+	9923880	9924291	9923880	9924020	9924231	9924291	370	7,7,1	72,31,21	3,2,5	10,21,14	310	99	0.407651739314	1.0	0.03,0.067,0.015	0.087,0.03,0.102	-0.036
371	"IL17RC"	"IL17RC"	chr3	+	9923880	9924291	9923880	9924137	9924231	9924291	371	3,2,0	1,2,0	1,1,5	1,1,0	193	99	1	1.0	0.606,0.339,NA	0.339,0.339,1.0	-0.087
374	"NT5C3B"	"NT5C3B"	chr17	-	41835587	41835957	41835587	41835682	41835858	41835957	374	0,2,1	8,2,4	6,0,6	2,3,6	275	99	0.00512159929236	0.0797786200345	0.0,0.265,0.083	0.519,0.0,0.265	-0.145
377	"EEF1D"	"EEF1D"	chr8	-	143581053	143581328	143581053	143581154	143581228	143581328	377	1,0,0	1,5,0	0,0,0	1,5,3	173	99	1	1.0	0.364,0.0,NA	0.0,0.0,0.0	0.182
378	"EEF1D"	"EEF1D"	chr8	-	143581053	143581328	143581053	143581154	143581285	143581328	378	3,1,0	0,24,0	0,1,0	0,0,0	230	99	1	1.0	1.0,0.018,NA	NA,1.0,NA	-0.491
379	"BCKDHA"	"BCKDHA"	chr19	+	41410636	41411009	41410636	41410816	41410922	41411009	379	2,1,2	90,82,72	3,0,2	81,51,67	205	99	1	1.0	0.011,0.006,0.013	0.018,0.0,0.014	-0.001
380	"PRPF40B"	"PRPF40B"	chr12	+	49631859	49632880	49631859	49631925	49632854	49632880	380	3,9,4	0,2,0	5,1,5	0,0,0	1028	99	0.519787205768	1.0	1.0,0.302,1.0	1.0,1.0,1.0	-0.233
381	"PRPF40B"	"PRPF40B"	chr12	+	49633013	49633547	49633013	49633124	49633426	49633547	381	2,4,4	26,19,15	3,2,6	10,14,14	401	99	0.310867038424	0.958731186959	0.019,0.049,0.062	0.069,0.034,0.096	-0.023
382	"PRPF40B"	"PRPF40B"	chr12	+	49642234	49642675	49642234	49642372	49642579	49642675	382	3,9,5	19,5,8	2,2,2	6,7,9	306	99	0.100472485132	0.517352847821	0.049,0.368,0.168	0.097,0.085,0.067	0.112
390	"MOK"	"MOK"	chr14	-	102232534	102233789	102232534	102232671	102233687	102233789	390	57,35,21	0,1,0	34,40,35	8,2,1	1115	99	7.3237638204e-06	0.000673931941483	1.0,0.757,1.0	0.274,0.64,0.757	0.362
391	"MOK"	"MOK"	chr14	-	102232534	102233789	102232534	102232708	102233687	102233789	391	56,31,20	22,14,11	33,32,30	24,21,25	1078	99	0.0415106710825	0.300277395087	0.189,0.169,0.143	0.112,0.123,0.099	0.056
392	"CSNK1G2"	"CSNK1G2"	chr19	+	1978304	1978511	1978304	1978345	1978441	1978511	392	3,2,0	73,29,34	1,2,2	51,51,58	195	99	0.622184372405	1.0	0.02,0.034,0.0	0.01,0.02,0.017	0.002
393	"CSNK1G2"	"CSNK1G2"	chr19	+	1978858	1979248	1978858	1979093	1979162	1979248	393	1,2,0	101,113,54	4,1,3	101,78,93	168	99	0.65548024499	1.0	0.006,0.01,0.0	0.023,0.007,0.019	-0.011
394	"SAT2"	"SAT2"	chr17	-	7627142	7627414	7627142	7627226	7627362	7627414	394	2,2,4	67,65,39	2,3,9	61,37,59	235	99	0.118225786395	0.566306290417	0.012,0.013,0.041	0.014,0.033,0.06	-0.014
395	"SAT2"	"SAT2"	chr17	-	7627362	7627802	7627362	7627414	7627552	7627802	395	1,5,7	56,49,22	8,4,3	45,25,45	237	99	0.57496477026	1.0	0.007,0.041,0.117	0.069,0.063,0.027	0.002
396	"SAT2"	"SAT2"	chr17	-	7627362	7627805	7627362	7627414	7627569	7627805	396	26,21,22	28,17,5	29,22,29	14,10,11	254	99	0.327878484765	0.983911911702	0.266,0.325,0.632	0.447,0.462,0.507	-0.064
399	"NIT2"	"NIT2"	chr3	+	100345584	100346255	100345584	100345678	100346180	100346255	399	83,68,52	110,72,60	84,60,68	70,91,86	601	99	0.911470029354	1.0	0.111,0.135,0.125	0.165,0.098,0.115	-0.002
400	"ITGB6"	"ITGB6"	chr2	-	160200002	160200304	160200002	160200078	160200185	160200304	400	315,196,180	1,2,1	204,146,175	0,0,2	206	99	1	1.0	0.993,0.979,0.989	1.0,1.0,0.977	-0.005
401	"ACTR3"	"ACTR3"	chr2	+	113951719	113955706	113951719	113951845	113955622	113955706	401	20,22,19	563,310,375	23,20,25	467,408,477	3876	99	1	1.0	0.001,0.002,0.001	0.001,0.001,0.001	0.0
402	"PITPNM1"	"PITPNM1"	chr11	-	67493687	67494070	67493687	67493837	67493921	67494070	402	6,5,1	41,22,39	3,1,6	33,25,22	183	99	0.935442040964	1.0	0.073,0.109,0.014	0.047,0.021,0.129	-0.0
403	"PITPNM1"	"PITPNM1"	chr11	-	67496177	67497436	67496177	67496345	67497230	67497436	403	20,20,12	7,7,10	5,15,7	15,4,16	984	99	0.0119205119723	0.139826595929	0.223,0.223,0.108	0.032,0.274,0.042	0.069
404	"PITPNM1"	"PITPNM1"	chr11	-	67496177	67497436	67496177	67496348	67497230	67497436	404	20,19,11	71,41,33	5,13,7	35,32,38	981	99	0.13537493974	0.608971259628	0.028,0.045,0.033	0.014,0.039,0.018	0.012
405	"ZDHHC4"	"ZDHHC4"	chr7	+	6577433	6577720	6577433	6577498	6577589	6577720	405	20,15,13	5,2,2	14,28,12	9,1,12	190	99	0.223724224125	0.806265433634	0.676,0.796,0.772	0.448,0.936,0.343	0.172
407	"CCDC88A"	"CCDC88A"	chr2	-	55295596	55296056	55295596	55295727	55295949	55296056	407	71,67,56	5,0,0	55,67,85	4,0,1	321	99	0.710961115872	1.0	0.814,1.0,1.0	0.809,1.0,0.963	0.014
409	"TLE6"	"TLE6"	chr19	+	2987723	2988128	2987723	2987790	2988090	2988128	409	3,3,2	0,0,1	2,0,2	0,0,0	399	99	1	1.0	1.0,1.0,0.332	1.0,NA,1.0	-0.223
411	"TUBA4A"	"TUBA4A"	chr2	-	219251193	219251713	219251193	219251323	219251564	219251713	411	37,23,19	398,288,227	20,27,29	330,251,299	340	99	1	1.0	0.026,0.023,0.024	0.017,0.03,0.027	-0.0
412	"RRP8"	"RRP8"	chr11	-	6600925	6601602	6600925	6601055	6601148	6601602	412	1,1,1	10,3,6	0,0,0	20,10,29	192	99	0.336999234648	0.998651353965	0.049,0.147,0.079	0.0,0.0,0.0	0.092
413	"PTPRF"	"PTPRF"	chr1	+	43620094	43620579	43620094	43620221	43620453	43620579	413	0,2,3	486,359,274	4,2,5	323,245,324	331	99	1	1.0	0.0,0.002,0.003	0.004,0.002,0.005	-0.002
414	"PTPRS"	"PTPRS"	chr19	-	5218419	5219467	5218419	5218532	5219309	5219467	414	8,7,5	21,29,11	1,8,7	20,8,16	876	99	0.984873761354	1.0	0.041,0.027,0.049	0.006,0.102,0.047	-0.013
418	"NSMCE1"	"NSMCE1"	chr16	-	27225725	27226836	27225725	27225846	27226719	27226836	418	3,2,1	56,35,37	0,0,1	41,16,35	972	99	1	1.0	0.005,0.006,0.003	0.0,0.0,0.003	0.004
419	"NSMCE1"	"NSMCE1"	chr16	-	27241352	27241889	27241352	27241484	27241798	27241889	419	1,1,8	0,0,1	3,0,2	0,0,0	413	99	1	1.0	1.0,1.0,0.657	1.0,NA,1.0	-0.114
423	"C1orf159"	"C1orf159"	chr1	-	1083914	1084383	1083914	1084086	1084352	1084383	423	16,14,6	10,0,0	7,12,17	2,4,4	365	99	0.0990993939912	0.514132278739	0.303,1.0,1.0	0.487,0.449,0.535	0.277
424	"C1orf159"	"C1orf159"	chr1	-	1084352	1084506	1084352	1084383	1084480	1084506	424	4,3,1	43,18,11	2,0,3	18,21,37	196	99	0.255082657814	0.862145469288	0.045,0.078,0.044	0.053,0.0,0.039	0.025
425	"C1orf159"	"C1orf159"	chr1	-	1090352	1091374	1090352	1090428	1091277	1091374	425	5,7,9	0,1,0	6,4,5	0,0,0	948	99	1	1.0	1.0,0.422,1.0	1.0,1.0,1.0	-0.193
446	"RELB"	"RELB"	chr19	+	45034243	45034528	45034243	45034312	45034450	45034528	446	5,1,7	58,35,35	3,1,4	13,16,11	237	99	0.445999422848	1.0	0.035,0.012,0.077	0.088,0.025,0.132	-0.04
448	"SRA1"	"SRA1"	chr5	-	140551060	140552184	140551060	140551169	140551981	140552184	448	12,7,14	116,49,40	8,8,5	59,46,68	911	99	0.286464621133	0.923872291509	0.011,0.015,0.037	0.015,0.019,0.008	0.007
450	"RPL10"	"RPL10"	chrX	+	154399337	154399594	154399337	154399396	154399486	154399594	450	131,116,95	3193,1971,1872	152,77,114	2908,2482,2735	189	99	0.14900927033	0.641940388927	0.021,0.03,0.026	0.027,0.016,0.021	0.004
451	"RPL10"	"RPL10"	chrX	+	154399802	154400626	154399802	154399941	154400463	154400626	451	334,260,200	2616,1821,1443	240,184,208	2263,1582,1802	621	99	0.0617211151633	0.392961446988	0.02,0.022,0.022	0.017,0.018,0.018	0.004
452	"STOML2"	"STOML2"	chr9	-	35100597	35101011	35100597	35100726	35100931	35101011	452	3,5,3	287,189,165	3,2,11	229,182,193	304	99	0.905923180408	1.0	0.003,0.009,0.006	0.004,0.004,0.018	-0.003
453	"NIP7"	"NIP7"	chr16	+	69340005	69340332	69340005	69340092	69340193	69340332	453	0,0,1	168,134,88	1,1,4	173,144,155	200	99	1	1.0	0.0,0.0,0.006	0.003,0.003,0.013	-0.004
454	"ATP5G1"	"ATP5G1"	chr17	+	48893408	48895334	48893408	48893456	48895155	48895334	454	26,16,11	2,0,1	35,35,36	2,0,0	1798	99	0.234561824379	0.819239973469	0.417,1.0,0.377	0.491,1.0,1.0	-0.232
455	"RPS28"	"RPS28"	chr19	+	8321655	8322091	8321655	8321703	8321952	8322091	455	38,28,20	1829,1292,957	33,41,29	1323,1030,1281	348	99	1	1.0	0.006,0.006,0.006	0.007,0.011,0.006	-0.002
456	"MROH7-TTC4"	"MROH7-TTC4"	chr1	+	54731485	54731700	54731485	54731549	54731654	54731700	456	106,76,63	1,0,0	138,115,146	0,1,2	204	99	1	1.0	0.981,1.0,1.0	1.0,0.982,0.973	0.009
457	"DDX55"	"DDX55"	chr12	+	123605930	123606159	123605930	123605981	123606072	123606159	457	5,5,0	17,16,17	0,0,0	25,30,34	190	99	0.000222677338001	0.00863550085733	0.133,0.14,0.0	0.0,0.0,0.0	0.091
459	"DDX55"	"DDX55"	chr12	+	123607431	123607662	123607431	123607523	123607599	123607662	459	8,3,6	44,32,32	9,8,12	68,71,42	175	99	0.780802054457	1.0	0.093,0.05,0.096	0.07,0.06,0.139	-0.01
460	"DDX55"	"DDX55"	chr12	+	123607431	123607662	123607431	123607523	123607603	123607662	460	12,6,7	0,1,0	19,16,15	0,0,1	179	99	1	1.0	1.0,0.768,1.0	1.0,1.0,0.892	-0.041
461	"DDX55"	"DDX55"	chr12	+	123607431	123608829	123607431	123607662	123608679	123608829	461	8,2,9	65,61,38	12,8,12	77,68,72	1116	99	0.620450434187	1.0	0.011,0.003,0.021	0.014,0.01,0.015	-0.001
462	"MAP3K14-AS1"	"MAP3K14-AS1"	chr17	+	45267112	45267490	45267112	45267328	45267415	45267490	462	4,7,2	5,1,2	2,3,1	2,0,0	186	99	0.00595776389003	0.0890910995152	0.299,0.788,0.347	0.347,1.0,1.0	-0.304
465	"GUK1"	"GUK1"	chr1	+	228145510	228146067	228145510	228145624	228146012	228146067	465	38,29,24	21,12,9	31,14,28	11,6,11	487	99	0.563667006769	1.0	0.269,0.329,0.352	0.364,0.322,0.341	-0.026
466	"GUK1"	"GUK1"	chr1	+	228145509	228146067	228145509	228145649	228146025	228146067	466	38,31,24	10,8,6	30,15,29	14,4,10	475	99	0.240602813381	0.83217241285	0.442,0.447,0.455	0.309,0.439,0.377	0.073
467	"GUK1"	"GUK1"	chr1	+	228145510	228146067	228145510	228145624	228146025	228146067	467	41,32,25	666,552,397	32,17,29	610,444,495	500	99	0.424370554541	1.0	0.012,0.011,0.012	0.01,0.008,0.011	0.002
468	"GUK1"	"GUK1"	chr1	+	228147405	228147699	228147405	228147544	228147614	228147699	468	10,8,3	814,636,465	11,4,11	699,489,649	169	99	1	1.0	0.007,0.007,0.004	0.009,0.005,0.01	-0.002
469	"GUK1"	"GUK1"	chr1	+	228147405	228147699	228147405	228147544	228147620	228147699	469	25,16,20	5,6,0	16,15,35	3,1,0	175	99	0.0319599629701	0.25969294112	0.739,0.601,1.0	0.751,0.895,1.0	-0.102
470	"DYNC1I2"	"DYNC1I2"	chr2	+	171725918	171726293	171725918	171726081	171726193	171726293	470	1,1,0	181,124,103	1,1,1	121,130,134	211	99	1	1.0	0.003,0.004,0.0	0.004,0.004,0.003	-0.001
471	"MYO7B"	"MYO7B"	chr2	+	127634175	127634683	127634175	127634289	127634595	127634683	471	1,0,1	2,0,1	0,0,1	3,2,2	405	99	1	1.0	0.109,NA,0.196	0.0,0.0,0.109	0.116
472	"AFTPH"	"AFTPH"	chr2	+	64579485	64581273	64579485	64579546	64581189	64581273	472	16,10,15	11,3,6	10,6,8	0,0,2	1742	99	0.0137807083594	0.15090935708	0.076,0.159,0.124	1.0,1.0,0.185	-0.609
474	"UFD1L"	"UFD1L"	chr22	-	19450620	19454830	19450620	19450744	19454801	19454830	474	191,146,111	0,0,0	167,149,158	0,0,1	4156	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.79	0.07
476	"TNRC6A"	"TNRC6A"	chr16	+	24805013	24805733	24805013	24805151	24805604	24805733	476	0,1,0	25,10,7	0,0,0	24,6,22	552	99	1	1.0	0.0,0.018,0.0	0.0,0.0,0.0	0.006
477	"TNRC6A"	"TNRC6A"	chr16	+	24805013	24805733	24805013	24805151	24805673	24805733	477	15,19,11	1,0,0	14,15,9	0,2,3	621	99	0.000589905189601	0.0172087915557	0.705,1.0,1.0	1.0,0.545,0.324	0.279
478	"MX1"	"MX1"	chr21	+	41421837	41422095	41421837	41421871	41421974	41422095	478	9,2,9	1,0,0	2,7,0	0,2,1	202	99	0.299198200991	0.939846776105	0.815,1.0,1.0	1.0,0.632,0.0	0.394
484	"RPAIN"	"RPAIN"	chr17	+	5425970	5426299	5425970	5426082	5426235	5426299	484	12,4,9	22,10,18	7,5,9	14,12,9	252	99	0.682403229091	1.0	0.176,0.136,0.164	0.164,0.141,0.282	-0.037
485	"RPAIN"	"RPAIN"	chr17	+	5425970	5428211	5425970	5426082	5428070	5428211	485	54,26,24	0,0,0	30,32,33	1,0,0	2087	99	1	1.0	1.0,1.0,1.0	0.587,1.0,1.0	0.138
486	"RPAIN"	"RPAIN"	chr17	+	5425970	5428211	5425970	5426299	5428070	5428211	486	46,23,17	13,22,24	26,27,25	25,18,13	1870	99	0.902087605437	1.0	0.158,0.052,0.036	0.052,0.074,0.092	0.009
489	"OTUB1"	"OTUB1"	chr11	+	63996529	63996941	63996529	63996648	63996856	63996941	489	17,18,18	290,181,108	34,28,12	265,160,202	307	99	0.241012778668	0.832781047844	0.019,0.031,0.051	0.04,0.053,0.019	-0.004
